old_genotype,genotype,population,ancestry,plant_number,rep_number,planting_date,DAP,leaf_number,plant_width,longest_leaf_length,bolting_date,days_to_bolting,round,location,plants_remove,rel_DAP
Soupspoon11,MI_28,Soupspoon,northern_eurasian,2,2.2,8/14/24,63,18,17,8.7,10/25/24,72,3,MI,72,0.6702127659574468
Soupspoon11,MI_28,Soupspoon,northern_eurasian,2,2.2,8/14/24,70,16,24.7,8.7,10/25/24,72,3,MI,72,0.7446808510638298
Soupspoon11,MI_28,Soupspoon,northern_eurasian,2,2.2,8/14/24,73,0,0,0,10/25/24,72,3,MI,72,0.776595745
Soupspoon11,MI_28,Soupspoon,northern_eurasian,2,2.2,8/14/24,75,0,0,0,10/25/24,72,3,MI,72,0.7978723404255319
Soupspoon11,MI_28,Soupspoon,northern_eurasian,2,2.2,8/14/24,77,0,0,0,10/25/24,72,3,MI,72,0.8191489361702128
Soupspoon11,MI_28,Soupspoon,northern_eurasian,2,2.2,8/14/24,81,0,0,0,10/25/24,72,3,MI,72,0.8617021276595744
Soupspoon11,MI_28,Soupspoon,northern_eurasian,2,2.2,8/14/24,84,0,0,0,10/25/24,72,3,MI,72,0.8936170212765957
Soupspoon11,MI_28,Soupspoon,northern_eurasian,2,2.2,8/14/24,87,0,0,0,10/25/24,72,3,MI,72,0.925531915
Soupspoon11,MI_28,Soupspoon,northern_eurasian,2,2.2,8/14/24,89,0,0,0,10/25/24,72,3,MI,72,0.9468085106382979
Soupspoon11,MI_28,Soupspoon,northern_eurasian,2,2.2,8/14/24,91,0,0,0,10/25/24,72,3,MI,72,0.9680851063829787
Soupspoon11,MI_28,Soupspoon,northern_eurasian,2,2.2,8/14/24,94,0,0,0,10/25/24,72,3,MI,72,1
Soupspoon11,MI_28,Soupspoon,northern_eurasian,1,3.1,8/14/24,5,0,0,0,10/16/24,63,3,MI,63,0.053191489
Soupspoon11,MI_28,Soupspoon,northern_eurasian,1,3.1,8/14/24,7,0,0,0,10/16/24,63,3,MI,63,0.074468085
Soupspoon11,MI_28,Soupspoon,northern_eurasian,1,3.1,8/14/24,9,0,0,0,10/16/24,63,3,MI,63,0.095744681
Soupspoon11,MI_28,Soupspoon,northern_eurasian,1,3.1,8/14/24,12,0,0,0,10/16/24,63,3,MI,63,0.1276595744680851
Soupspoon11,MI_28,Soupspoon,northern_eurasian,1,3.1,8/14/24,14,0,0,0,10/16/24,63,3,MI,63,0.14893617021276595
Soupspoon11,MI_28,Soupspoon,northern_eurasian,1,3.1,8/14/24,21,5,1.5,0.8,10/16/24,63,3,MI,63,0.22340425531914893
