X,file,dataset,px_cm,leaf_number,rep_number,plant_number,location,population,old_genotype,genotype,ancestry,base_x,base_y,tip_x,tip_y,rosette_id,PC1,PC2,width,length,area,solidity,asymmetry,circ,ar,rel_node
1979,2.27_phen_rep2_middle_20230809_0001_leaf2.jpg,NY,125,5,2,2,New York,2,2.27,NY_41,northern_eurasian,485,73,31.5,87.5,ew,-0.049782457,-0.036387086,1.007000559620405,3.5998539413081168,1.2779193105678956,0.5586819865749998,0.028856314,0.17034079183876186,0.2882819745869027,0.625
1980,2.27_phen_rep2_middle_20230809_0001_leaf3.jpg,NY,125,6,2,2,New York,2,2.27,NY_41,northern_eurasian,479,66,32.5,76.5,ew,-0.04252266,-0.023248106,1.0106053263009604,3.653796671876478,1.3197272799448854,0.5719732808983561,0.030046672,0.1784668141074312,0.28838996813657575,0.75
1981,2.27_phen_rep2_outer_20230809_0001_leaf1.jpg,NY,125,1,2,2,New York,2,2.27,NY_41,northern_eurasian,476,64,32.5,75.5,ew,-0.017622394,0.008413756,0.9586682529217975,3.6459736534850986,1.525774649402912,0.6948837852011172,0.016011678442398408,0.24961962364943427,0.26630695989428776,0.125
1982,2.27_phen_rep2_outer_20230809_0001_leaf2.jpg,NY,125,2,2,2,New York,2,2.27,NY_41,northern_eurasian,482,59,36.5,81.5,ew,-0.050234252,-0.038145123,0.814711719,3.6316189101239975,1.269251077961279,0.6525657092927093,0.018003386753256405,0.14849035907858835,0.22591170727036486,0.25
1983,2.27_phen_rep2_outer_20230809_0001_leaf3.jpg,NY,125,3,2,2,New York,2,2.27,NY_41,northern_eurasian,482,75,32.5,73.5,ew,0.073506749,0.084276111,1.3274431717236044,3.677500737569404,2.2644115745779416,0.749278997,0.015227570346440799,0.37182010829512285,0.3636132981795607,0.375
2672,2.27_phen_rep1_inner_20230809_0001_leaf1.jpg,NY,120,7,1,1,New York,2,2.27,NY_41,northern_eurasian,480,78,29.5,65.5,hg,-0.007928939,-0.042095879,1.0352581074611529,3.8206114039530714,1.7046375994959675,0.7438070929212623,0.012730735760569937,0.23180134703277083,0.26255299041176977,0.875
2673,2.27_phen_rep1_inner_20230809_0001_leaf2.jpg,NY,120,8,1,1,New York,2,2.27,NY_41,northern_eurasian,484,84,33.5,86.5,hg,-0.046806159,-0.066266669,0.9674873179995891,3.7919164896910247,1.5689392852176312,0.6979891938596191,0.020664775339632502,0.2125057023906895,0.25541325449324004,1
2674,2.27_phen_rep1_middle_20230809_0001_leaf1.jpg,NY,120,4,1,1,New York,2,2.27,NY_41,northern_eurasian,478,69,33.5,58.5,hg,-0.024416688,-0.088094619,0.8480497345386178,3.7948002267463194,1.3739542128144961,0.6565395267318261,0.015548024910939685,0.17043890266609293,0.22245215669432425,0.5
2675,2.27_phen_rep1_middle_20230809_0001_leaf2.jpg,NY,120,5,1,1,New York,2,2.27,NY_41,northern_eurasian,481,68,33.5,61.5,hg,-0.031357319,0.032223499,0.910829203,3.8177640655704517,1.7283238012466455,0.7705491435197508,0.00820747,0.2515146078163747,0.24421723638317647,0.625
2676,2.27_phen_rep1_middle_20230809_0001_leaf3.jpg,NY,120,6,1,1,New York,2,2.27,NY_41,northern_eurasian,476,50,31.5,46.5,hg,-0.068690872,0.012370815116313253,0.7817004756996132,3.800260544247559,1.412293272735809,0.6939235822704052,0.010562469235640356,0.23117348964008158,0.2113285898286011,0.75
